,H2A.H4R3me2,H2AZ,H2BK5me1,H3K4me1,H3K4me2,H3K4me3,H3K9me1,H3K9me2,H3K9me3,H3K27me1,H3K27me2,H3K27me3,H3K36me1,H3K36me3,H3K79me1,H3K79me2,H3K79me3,H3R2me1,H3R2me2,H4K20me1,H4K20me3,H3K4ac,H3K9ac,H3K14ac,H3K18ac,H3K23ac,H3K27ac,H3K36ac,H4K5ac,H4K8ac,H4K12ac,H4K16ac,H4K91ac,H2AK5ac,H2AK9ac,H2BK5ac,H2BK12ac,H2BK20ac,H2BK120ac
H3K23ac_H2BK5ac,-0.0187112729633698,-0.0903692725207427,-0.055366958951776,-0.1172857311618429,-0.1190799620915381,-0.1140882748877913,-0.0932836362721438,-0.0307040314231628,-0.0091903177133527,-0.0556989240940826,-0.0196927930020791,-0.0191959251556816,-0.0297198390828654,-0.0396704423865941,-0.025130609095882,-0.0096075367820169,-0.0303141615731039,-0.0272860138786388,-0.0245408329806746,-0.0701699933449049,-0.0176844663145905,-0.0715994690876389,-0.076714268471413,-0.0223314207925042,-0.0790951836512832,,,,,,,,,,,,,,
H3K23ac_H2BK12ac,-0.0169097307555432,-0.0784574380747997,-0.0507639166207471,-0.1097501378606899,-0.1040311783567915,-0.1132123706625805,-0.0820702339416143,-0.027724280271391,-0.0083344319346112,-0.0481204020647343,-0.0175339620332355,-0.0179531432224449,-0.0260435933678024,-0.0348259788513249,-0.0221914071111459,-0.0084296347968981,-0.0263754425989652,-0.0250661909396541,-0.0221499363879758,-0.0578491842680701,-0.017905754716418,-0.0646836295986208,-0.0765199412693107,-0.0194276939276338,-0.0737959151979641,,,,,,,,,,,,,,
H3K23ac_H2BK20ac,-0.0217072740651396,-0.1012019491681179,-0.0726858182999308,-0.1410000468161758,-0.1383543756679621,-0.1482661795896849,-0.1031290918851475,-0.035989726206612,-0.0109703932045954,-0.0567052886086454,-0.0225786994033541,-0.023592652420513,-0.0322248967050136,-0.0451209742526863,-0.0276783651874588,-0.0107500011799626,-0.0336774141287712,-0.0338478410844942,-0.0276343062789266,-0.0864413577006164,-0.022204008349794,-0.0719025292090691,-0.100814986465302,-0.026151188062446,-0.0920311156435484,,,,,,,,,,,,,,
H3K23ac_H2BK120ac,-0.0226841326448585,-0.1084064466766427,-0.076632603217849,-0.1507594903227431,-0.151297739653657,-0.1576323680347933,-0.1127875232648101,-0.0372426728377686,-0.0108625721454691,-0.0657258091803107,-0.0241448667207748,-0.0251231333513821,-0.0353084137917125,-0.0475203328977151,-0.0294728555548413,-0.0113759733451024,-0.0351367740314803,-0.0341156649550686,-0.0297957359094667,-0.0944650195999798,-0.0224790294851491,-0.0749381815911967,-0.1014962444362925,-0.0273990022365975,-0.0887549387433548,,,,,,,,,,,,,,
H3K27ac_H3K36ac,-0.039099951774272,-0.1152126882081994,-0.0750869825504345,-0.2959700284099931,-0.358409413543276,-0.183748615429236,-0.2806320052895632,-0.0973268323232048,-0.0217340717607221,-0.1287450740021487,-0.0513448463894015,-0.060146822852424,-0.0929006538244063,-0.0489162940430869,-0.0871584726337229,-0.0259605606766744,-0.089229440586326,-0.087957821606647,-0.0748357596187645,-0.1026681702577256,-0.0525623920677187,0.0914701422833896,0.040095349316191,-0.0782354081827474,0.1186655131521412,-0.0899055293294761,,,,,,,,,,,,,
H3K27ac_H4K5ac,-0.0504226229702169,-0.1311206234040973,-0.1078722402357037,-0.3528518133283533,-0.3459522707120364,-0.2952612230411837,-0.2740103590918785,-0.1055117353551526,-0.0192112861550377,-0.171812376953321,-0.0739120509827149,-0.0658433663515456,-0.0937675390340704,-0.0823477372552989,-0.0825250726565762,-0.027926970867476,-0.0859007715070916,-0.0895315500808902,-0.0760052016604344,-0.1029598936832965,-0.0493548063634143,0.0232378025448891,-0.0452523569552507,-0.0727666785428962,0.063862459740573,-0.0758535509394828,,,,,,,,,,,,,
H3K27ac_H4K8ac,-0.042366293297805,-0.0878470530798249,-0.1018328455371655,-0.3212209947622675,-0.3365630560731034,-0.2413395048791766,-0.2594267779994741,-0.0973162729185439,-0.0193318353272964,-0.158621073406584,-0.0669377056458735,-0.0652431267586912,-0.087376286646263,-0.0695613320008625,-0.0760412115061175,-0.0256789477980685,-0.080340514066199,-0.0858937772548973,-0.0736632467260367,-0.0871541219801006,-0.049021116488177,-0.0111306633207597,-0.029136647250274,-0.0688917061008567,0.0401848643680029,-0.0767030196889457,,,,,,,,,,,,,
H3K27ac_H4K12ac,-0.0527638026672505,-0.2032524582192216,-0.1683181172901395,-0.4188637595922131,-0.4469120098832064,-0.3572672765930615,-0.3407461820192985,-0.1195965084777412,-0.025548239888586,-0.1789594458386325,-0.068481205176786,-0.074338292049477,-0.1143657168287699,-0.0900129728324259,-0.1043885527302954,-0.0328267256907679,-0.1070564156968831,-0.1229006376045926,-0.098373210641439,-0.189596680634688,-0.0629690574955876,0.0848014539079393,-0.0634166759271899,-0.0951530646352178,0.0828727877977701,-0.1141283986273649,,,,,,,,,,,,,
H3K27ac_H4K16ac,-0.0411569955867072,-0.1522966386906343,-0.1582559666007146,-0.2312554350681388,-0.27013680391501,-0.2276719844910566,-0.1941860518373293,-0.0644741144103058,-0.0199407429249962,-0.0988403039540823,-0.0350066565276296,-0.0382067676894681,-0.0604456319265409,-0.0640999064536718,-0.0562997237861679,-0.0184739539112985,-0.0607323240602042,-0.0715885085394401,-0.0586424288007538,-0.164050966577486,-0.0454660752580906,-0.0148642374200562,-0.0492737951928745,-0.0494620190917007,-0.0351567329595621,-0.0660839825081733,,,,,,,,,,,,,
H3K27ac_H4K91ac,-0.0711893461005104,-0.3031692773298786,-0.2738759440689424,-0.5305496931517588,-0.5868661018069705,-0.4749561991111548,-0.4444658549457507,-0.145980052132387,-0.0330225692480059,-0.2180489981297775,-0.0771324725172508,-0.0877210308034506,-0.1447486119143768,-0.1184115852787162,-0.1341289809785806,-0.0400122829349154,-0.1378465228418672,-0.1542719545232689,-0.1254402870364295,-0.3295872224660172,-0.0834256795211079,0.0328342049741827,-0.1104239724156226,-0.1300050849225247,-0.0125140325422865,-0.1698703295216024,,,,,,,,,,,,,
H3K27ac_H2AK5ac,-0.0346866823971847,-0.1435420233121451,-0.1287613549739585,-0.2119901939391528,-0.2052069336669468,-0.2644388708452183,-0.1471962637772428,-0.0535207614185662,-0.0140676420759824,-0.0834422223077986,-0.034176826612045,-0.0308277308212225,-0.0457756189102909,-0.0699678701383899,-0.0410360625794261,-0.014592057234493,-0.0478758496778848,-0.0583157837071475,-0.045208815315556,-0.1321662317144767,-0.0342447186881251,-0.1160271711881026,-0.151019165814052,-0.0404297645212015,-0.1251858119125,-0.0477255699807841,,,,,,,,,,,,,
H3K27ac_H2AK9ac,-0.0167465741427896,-0.0797596566366767,-0.0558411067630029,-0.1217912943093075,-0.1665523548407712,-0.0815205716705875,-0.1224988858918756,-0.0384422027086319,-0.013474600204212,-0.0501752257999505,-0.0171739530980357,-0.0219677111998972,-0.0391341445042616,-0.0258732014090234,-0.036003196583545,-0.011508340084438,-0.0392206597153297,-0.0379901722682163,-0.0330329977820245,-0.0921831433302831,-0.0255795232546098,-0.0003265207668725,-0.0091981638347355,-0.0346599484921092,-0.0149122270657464,-0.0435039299008686,,,,,,,,,,,,,
H3K27ac_H2BK5ac,-0.0253767969814688,-0.067062913948261,-0.0465672347442129,-0.2414268477178645,-0.294944065079127,-0.0748798818666074,-0.2345717208164295,-0.0741004369164972,-0.012956612284448,-0.0973175800625796,-0.0270208079311977,-0.0380647973382739,-0.0747220864904285,-0.0353682096414278,-0.0682172108313619,-0.0202134863693697,-0.0639972243273891,-0.0631289934751873,-0.0604408469424786,-0.0896497419151209,-0.0358678800045471,0.1722823592988405,0.1775768128537809,-0.0617951413846089,0.2194779488064622,-0.0706206702742981,,,,,,,,,,,,,
H3K27ac_H2BK12ac,-0.0386176317544535,-0.138792437938374,-0.0845318383049296,-0.2995802500703313,-0.3260975220922653,-0.2363900961704228,-0.2548366403709803,-0.0896067302403782,-0.0207091842106095,-0.1184188787670361,-0.0467395325833273,-0.0520312963646105,-0.0791812582266491,-0.0476303489008262,-0.0736491668002177,-0.0240921163315679,-0.0794943515202817,-0.08279107520109,-0.0696127918404894,-0.1036791059576671,-0.0495395766415587,0.0695136386913386,-0.0188487631064724,-0.0668374154240751,0.0692682350560858,-0.0780620634719113,,,,,,,,,,,,,
H3K27ac_H2BK20ac,-0.0474033456647173,-0.1803013606562835,-0.1451790799133743,-0.3979036895807883,-0.4219684149285143,-0.3081083381314844,-0.3234401416208321,-0.1120752791080779,-0.0225801159959662,-0.1634638264160273,-0.0626739386959709,-0.0696596346172953,-0.1069140399493555,-0.0735880637008907,-0.0986277047589734,-0.0302763906786101,-0.1007659638914368,-0.1163028311847149,-0.0908397856132037,-0.168595189423776,-0.0585053507454862,0.0948907710958852,-0.0440169411957072,-0.0912394516074268,0.0979347460512993,-0.113806112405852,,,,,,,,,,,,,
H3K27ac_H2BK120ac,-0.0445140257897911,-0.1405199825383132,-0.122469369804067,-0.3709452608385195,-0.4222557601590413,-0.2299134966289049,-0.3289288091850793,-0.1102760293756741,-0.0204202509022515,-0.1560066556079515,-0.0545403768149856,-0.0663373227357517,-0.1072237649978902,-0.0592578149254574,-0.0981236064719937,-0.0296192730084197,-0.0990488974679291,-0.1055773766550807,-0.0894992217712076,-0.1547817905486113,-0.0566013725459466,0.1550930661491243,0.0697048937096038,-0.0911037910812861,0.1980331060320939,-0.1114114077044554,,,,,,,,,,,,,
H3K36ac_H4K5ac,-0.0407876165595517,-0.0983347972579622,-0.0593610221324709,-0.2598822084542842,-0.272233066232932,-0.1962956378275144,-0.2170865505188359,-0.0802077965392022,-0.0192108515456173,-0.1301419479942289,-0.050898575810379,-0.0518378344056866,-0.0779221756211079,-0.0573789785464544,-0.0700954001156333,-0.0226345504158622,-0.074016962981398,-0.0697393647664395,-0.0607743766603032,-0.0414715791878119,-0.0446181479366174,0.0534559651161146,-0.0311567902685734,-0.061727161476524,0.0697692652776069,-0.0720481652056168,0.032642414477765,,,,,,,,,,,,
H3K36ac_H4K8ac,-0.0349238502253044,-0.0787733837961592,-0.0624068559981001,-0.2367123334345908,-0.2645077337967105,-0.1710442862575316,-0.2108664289387398,-0.0769169528317377,-0.019577990358151,-0.1221241254393081,-0.0485373817862697,-0.0500339132410267,-0.0734431178045156,-0.0485279281856385,-0.0661225661122415,-0.0204559984184005,-0.0710362172903362,-0.0696593415075756,-0.0590203172582946,-0.0406807202738068,-0.043829907796832,0.0073581230613974,-0.0356182907030682,-0.0583392871349293,0.0253094826532009,-0.0686341920861313,-0.0026721962887386,,,,,,,,,,,,
H3K36ac_H4K12ac,-0.0384586090232872,-0.1294317511247786,-0.0877088145492255,-0.2865963452797864,-0.3102480884597831,-0.2238490291651622,-0.2363381113411637,-0.0880389354026149,-0.0217946930999861,-0.1235597840514604,-0.0478208510270281,-0.0543908949350591,-0.0819744455411495,-0.0519383006946245,-0.078519746762856,-0.0237675522715434,-0.0827524489700248,-0.086115498331635,-0.0696243843602388,-0.0868722331799567,-0.0499849256719588,0.1617320335114538,-0.0253257565008464,-0.0688589264766257,0.1358855320494836,-0.0829932661512966,0.0438251396595479,,,,,,,,,,,,
H3K36ac_H4K16ac,-0.0335643814303683,-0.114529141204315,-0.1115304673262933,-0.1632842489448815,-0.1963839340391135,-0.1497547973010586,-0.1448135880732834,-0.0546042583590882,-0.0199788708706538,-0.076054600936823,-0.0286986900849655,-0.0326681822918821,-0.050830253474027,-0.0467296428488381,-0.0486542200734962,-0.0151673356398402,-0.0548175480761763,-0.0575482016688368,-0.0478341270409679,-0.1113362850454322,-0.0403735515452083,0.0101972194739978,-0.0352135591909945,-0.0417225062910517,-0.018133675065199,-0.053554893550066,-0.0442023639196325,,,,,,,,,,,,
H3K36ac_H4K91ac,-0.0470144878893972,-0.1881070293311104,-0.1492134757911429,-0.3387080021500726,-0.3840956376803905,-0.3152719430463708,-0.2833642959965452,-0.1028047190151308,-0.0249920442817206,-0.13687006252988,-0.0524551753868287,-0.0625585793710872,-0.0932804404770983,-0.0589020060409168,-0.0860302028393835,-0.0280450819617783,-0.0899344652138491,-0.0952961368743423,-0.0806766936738139,-0.1801608099592844,-0.0572602880116974,0.1358832874512021,-0.0507808140666998,-0.0818218710843474,0.0734983092589018,-0.1073570568265029,-0.0430837413283136,,,,,,,,,,,,
H3K36ac_H2AK5ac,-0.0306114513218922,-0.1326387866073073,-0.0985772102698341,-0.162430386991712,-0.1521070056715157,-0.2121767985118037,-0.1106920681102217,-0.0429661339564102,-0.0127630104475358,-0.0665428209372098,-0.0281115666838029,-0.0263257292847711,-0.0375544050935232,-0.0581042738081016,-0.0344945396493656,-0.0119724992796168,-0.0406286339652322,-0.0497034538739917,-0.0360176900061386,-0.0874565630663841,-0.0295583881107388,-0.061965150030133,-0.1424898476140956,-0.0298809855554296,-0.0849359610273001,-0.0371507564882414,-0.1163716809978687,,,,,,,,,,,,
H3K36ac_H2AK9ac,-0.0140004470277634,-0.0655146598925533,-0.0375586794785451,-0.0865128171747979,-0.1264390223267799,-0.0535098357096526,-0.0936948787654792,-0.0341018726003738,-0.0127140058177035,-0.0384726477196117,-0.0154593248742811,-0.0198200064078317,-0.0333096229693126,-0.0175475766961596,-0.0318898487323568,-0.0095306835307562,-0.035620424238866,-0.0305620133206083,-0.0274151870748786,-0.0663006839051796,-0.0231952744286942,0.0113615877692989,-0.0093057751167187,-0.0300860296861298,-0.0092405136316813,-0.0372212707692307,-0.0164462030211662,,,,,,,,,,,,
H3K36ac_H2BK5ac,-0.029415714455462,-0.0909226649404004,-0.0413833499008031,-0.2033196927035128,-0.2626910665374566,-0.0980824062439005,-0.2059673177747303,-0.0743246178073384,-0.018500090804923,-0.0914663749340771,-0.0363592656826519,-0.0445228268375093,-0.0728360662544389,-0.0334329290411687,-0.0693976219429686,-0.0198888823713812,-0.0710814289218983,-0.0648597106383714,-0.0585555177934313,-0.0675136304802084,-0.0405381635123518,0.1183787207715809,0.0665217770199504,-0.0625486921492743,0.117026825465178,-0.0710058031219151,0.140461846552176,,,,,,,,,,,,
H3K36ac_H2BK12ac,-0.0302864615756526,-0.0868751380284216,-0.0346306841704944,-0.2046877201429175,-0.225662872916434,-0.1487792609692846,-0.1767194875232114,-0.0671415133072752,-0.0164312823327588,-0.0849458761447774,-0.0345503352626348,-0.0403701149151913,-0.0626040651121861,-0.0227923629928454,-0.059367941815811,-0.0178147183369299,-0.0637032528829006,-0.0606811369333435,-0.051934665950073,-0.0330248011460199,-0.038553480640207,0.1440616487830155,0.0052687792376477,-0.0510718858802334,0.1240065334181554,-0.0605519445360638,0.0711588500680484,,,,,,,,,,,,
H3K36ac_H2BK20ac,-0.0359565120393234,-0.1162026862402783,-0.072572159992168,-0.2694386908199959,-0.2930482065891908,-0.19708615222466,-0.2232371145176266,-0.0841483119599715,-0.0194932922347064,-0.1145446075755405,-0.0450036131685251,-0.0522163561608568,-0.0797424465519593,-0.0409655868338454,-0.0756755106093969,-0.0227868535758606,-0.0773307640489822,-0.0815158690082427,-0.0661884124835374,-0.0710559449663961,-0.0461546247909758,0.171620109548181,-0.0138015909243289,-0.066905296102746,0.1512868360183716,-0.0824971583322611,0.0528558642254992,,,,,,,,,,,,
H3K36ac_H2BK120ac,-0.0326650341002991,-0.0888493726796344,-0.0573944759230524,-0.2497558645560005,-0.294036704259943,-0.1496299384549555,-0.2308525404374073,-0.0836872421523651,-0.0189465947680993,-0.1104829162867417,-0.042833943036932,-0.0510131628336498,-0.0806146763386976,-0.0278224479378792,-0.0749788327786546,-0.022857394247163,-0.0766791337134655,-0.0750274640215504,-0.0645953589284147,-0.066143302775103,-0.0453693065977667,0.202607123009523,0.0562973627400804,-0.0652974581898995,0.2061060348338443,-0.0775712290497914,0.125739218132292,,,,,,,,,,,,
H4K5ac_H4K8ac,-0.0322203203613682,-0.0185019487739666,-0.0498500072374206,-0.2257753399150459,-0.2161098941930834,-0.1657563549526539,-0.1732948447385265,-0.0666598454604656,-0.0127278490205586,-0.1015750401715642,-0.0426917656554177,-0.0445143962917118,-0.0598759182060852,-0.0508877935683607,-0.0554244480307026,-0.0187929431849127,-0.0559888522549858,-0.0587352572198156,-0.0516756230550896,0.0051476594374904,-0.0340493860724055,0.0173658524758018,-0.017710047437065,-0.0385567592192241,0.0749530250618448,-0.0402723583080035,0.0580406028372131,0.0453750174188893,,,,,,,,,,,
H4K5ac_H4K12ac,-0.0468840323581183,-0.1487872692033551,-0.1114017456508875,-0.3179237472806768,-0.3346324716898579,-0.2813910754204496,-0.2533265649648868,-0.0948041026110519,-0.0198796358342754,-0.144868781423284,-0.0616901065345114,-0.060945258435197,-0.0887529210913076,-0.0791097627531787,-0.078330825093726,-0.0264614914634471,-0.0819403428812481,-0.0877433185905385,-0.0725248084015781,-0.0922790197312899,-0.0497355458584891,0.0659358905226383,-0.0838348984140306,-0.0665703581601295,0.0600624791332293,-0.0882044043763095,-0.0013998628988716,0.0527668598156942,,,,,,,,,,,
H4K5ac_H4K16ac,-0.0355134625960023,-0.1130292228243501,-0.1103490605534371,-0.1817776658200731,-0.2051962794837614,-0.1753410541364406,-0.148332297013372,-0.0585685568102896,-0.0181675796187068,-0.0795348919661105,-0.0358010616528332,-0.0352161451157648,-0.0517946076924875,-0.0541860444043713,-0.0480446424666478,-0.0169129844733522,-0.0530393941940818,-0.0555559952047381,-0.0477340302909841,-0.1056085474863071,-0.039600246417093,-0.0105801169138484,-0.0491297580559191,-0.0383598676045195,-0.0304433977716112,-0.0571998642010544,-0.04405170085864,-0.0245765531757875,,,,,,,,,,,
H4K5ac_H4K91ac,-0.0579353173756231,-0.2265791997095085,-0.1853181577861562,-0.4122657529102103,-0.4297547573856217,-0.4173692419911088,-0.3192241406956508,-0.1163645215440869,-0.0240299725960557,-0.1785713439165555,-0.0751098491988955,-0.0726216138453228,-0.1040481913308237,-0.0987586408105567,-0.0892849947503648,-0.032260242633944,-0.0961930296274573,-0.1061262149117272,-0.0876649734616741,-0.2000897109148436,-0.0620283235309297,0.0157111201117388,-0.1441043862582969,-0.0929080284854606,-0.0466953003591683,-0.129284594753237,-0.1233840208238277,-0.0255587305899727,,,,,,,,,,,
H4K5ac_H2AK5ac,-0.0268411108402997,-0.1424024851990442,-0.0963315825750541,-0.1478258557203151,-0.1495416506663645,-0.1899481320588609,-0.1087924058582672,-0.0415583771582586,-0.0099390428237411,-0.0606949763030701,-0.0272679544734621,-0.0257854423883241,-0.0344766641817724,-0.0556877891708893,-0.0325369455653188,-0.0123249232531339,-0.0377104655829878,-0.0466943310442555,-0.0352963808337971,-0.0882876285711589,-0.0267411436691791,-0.0654314571099679,-0.1283103524243163,-0.0246214280747913,-0.0890671943567493,-0.0306111218955482,-0.1091234041567759,-0.0741906548124653,,,,,,,,,,,
H4K5ac_H2AK9ac,-0.0173802530810869,-0.069106123797864,-0.0433308992697512,-0.1062198507885625,-0.1282943270256336,-0.0829088357073271,-0.0949816181746125,-0.0361395360039669,-0.012353347073132,-0.0522723134208433,-0.0215733631382022,-0.0206749523680151,-0.0350278918196576,-0.0271503976046325,-0.0308396339054635,-0.009797617266094,-0.0352817732773047,-0.0311513706987458,-0.0276637368163683,-0.060471243906818,-0.0228493036052048,-0.0242982530495012,-0.0393633578958958,-0.0310418349321501,-0.0359285673296447,-0.0392956301156797,-0.0375498677920749,-0.0281929766751218,,,,,,,,,,,
H4K5ac_H2BK5ac,-0.037379383552226,-0.1065401101779919,-0.0674622579148511,-0.252636578268671,-0.2647268633851141,-0.1783677366030556,-0.210495208365538,-0.0814896214964111,-0.0170677133979104,-0.133359457131668,-0.0557071899640497,-0.0483400189555069,-0.0765644332538819,-0.0564893429124442,-0.0661848073365192,-0.0215328511992494,-0.0691430012764247,-0.0664583660901225,-0.0589995723440477,-0.0670784273775542,-0.040214518683701,0.049216412031571,-0.0037470873650367,-0.063042396725617,0.0605148534740394,-0.069785694481494,0.0891341161009471,0.046396899671155,,,,,,,,,,,
H4K5ac_H2BK12ac,-0.0357167361358925,-0.1021612822416262,-0.059654130230232,-0.2362753797456438,-0.2431509388839909,-0.1949131639218855,-0.195629788146725,-0.0733307639670073,-0.01702423623456,-0.1134156406978377,-0.0469209265103938,-0.0440969860367594,-0.0676822868777851,-0.0499823180630549,-0.0595973653695764,-0.0203305973048077,-0.0638261014427161,-0.0629591007719643,-0.0542860371091897,-0.0412725357300818,-0.0412512835801681,0.0574031914462658,-0.0397892308431426,-0.0515956578961791,0.0544782099926539,-0.0627257249389234,0.024006324538039,0.0748184212808009,,,,,,,,,,,
H4K5ac_H2BK20ac,-0.0447499651338176,-0.1407408917728947,-0.101551304762518,-0.3057494855471745,-0.3167339431523857,-0.260124426327172,-0.2448453234264356,-0.0919697214127168,-0.0192334118156782,-0.1439100757174927,-0.0590335468546356,-0.0580884446112275,-0.0840618715069876,-0.0711654167152957,-0.0758755687188976,-0.0255485532668817,-0.07861918706039,-0.0836362812836117,-0.0697067482590174,-0.0821536996322809,-0.0480033812684403,0.0645384324366578,-0.0782588174301359,-0.0691267969920321,0.0594699924892321,-0.0929885253415125,-0.0061176970465464,0.0507611900505864,,,,,,,,,,,
H4K5ac_H2BK120ac,-0.044392267120898,-0.1217231325675829,-0.0965577348356347,-0.3135681015956049,-0.3217647524908908,-0.2561262513043285,-0.2522830256775421,-0.0952440929324947,-0.0181877258251557,-0.1550797464028956,-0.063488411009672,-0.0582002803651864,-0.0866214046567837,-0.0692744932157101,-0.0755840324095959,-0.0253309291605852,-0.0796460878454663,-0.0799776352544725,-0.0684119149491788,-0.0796536362872775,-0.0473821086458468,0.0848058296720744,-0.0400617598219366,-0.0681956282799713,0.1012154571754049,-0.0869534724282203,0.0504135261434335,0.0891388578414975,,,,,,,,,,,
H4K8ac_H4K12ac,-0.0416383783062546,-0.1304702894563281,-0.1120853926677103,-0.307199333937433,-0.31924699443314,-0.2631148577630107,-0.246275968375313,-0.0912641398773548,-0.0211211597360989,-0.1391294333189634,-0.0597728924861158,-0.0603647901169495,-0.0845892007887556,-0.0711377921774847,-0.0738945634751839,-0.0239510469549326,-0.079478266395121,-0.086777644723222,-0.0708317746918556,-0.0884785235880762,-0.0502558593055955,0.0068043113509741,-0.0829305733597376,-0.0653990804296409,0.0099230924854083,-0.0805698669412571,-0.03661734229774,-0.0001138517223644,0.0372466151229105,,,,,,,,,,
H4K8ac_H4K16ac,-0.0321338470245269,-0.0997336767828294,-0.1030724110168179,-0.1677467972207544,-0.1901567358116036,-0.1579058930486461,-0.1403718579066311,-0.0535287729689155,-0.017748798654785,-0.0789355069914599,-0.0350338939517342,-0.0344392509241462,-0.0488824862897185,-0.0493008346649475,-0.0446899282917723,-0.0148613268662849,-0.0503557021957128,-0.0540152594850908,-0.0449956346110873,-0.0940472545477923,-0.0374038254540352,-0.0166121889797921,-0.0445708721451616,-0.0371121034596804,-0.0306819953135182,-0.0502844452849799,-0.043931272506283,-0.0331122926264413,-0.003751133344318,,,,,,,,,,
H4K8ac_H4K91ac,-0.0507312931780212,-0.2038017876348679,-0.178448544418698,-0.3848672681320781,-0.4041028714381323,-0.3764164506262837,-0.3034188171089251,-0.107281436319031,-0.0259384108758293,-0.1676064662975118,-0.0688879882049899,-0.0710536868306537,-0.0984164463826307,-0.0876939898548894,-0.0852213828198564,-0.0278662352865097,-0.0936101084721983,-0.1001981182804492,-0.0831011278670139,-0.1811439330916062,-0.0621239493657395,-0.0328875031698601,-0.1425226915585771,-0.0854377115956701,-0.0925885774065573,-0.108291935098288,-0.1542236217575379,-0.0709554277764397,-0.0647079735209281,,,,,,,,,,
H4K8ac_H2AK5ac,-0.0227707510476644,-0.102643445116664,-0.0770156915274018,-0.1303124348124225,-0.1270645668130594,-0.1492211496330462,-0.0932248802619621,-0.0366298426911999,-0.0102019313097541,-0.0525492144758636,-0.023564981370173,-0.0230522588772181,-0.0305457336385757,-0.0457076357124339,-0.0270413773959159,-0.0098030808840832,-0.0326071280081876,-0.0369394630038382,-0.029297447381408,-0.0746942330537798,-0.0253413962205781,-0.0896082666800364,-0.0969554247840029,-0.0271887031911717,-0.0991799534033983,-0.0313814457617773,-0.1010678851385318,-0.0895611128474218,-0.0818163389002712,,,,,,,,,,
H4K8ac_H2AK9ac,-0.0142705208525741,-0.0576006793161312,-0.0412550940319267,-0.0924898268657727,-0.1172153583649517,-0.0671026468468802,-0.0876058074277761,-0.0325711525018475,-0.0112347414350564,-0.0466105526020754,-0.020300836665843,-0.0190991859692459,-0.0314509789041856,-0.0223671714567323,-0.0283520376632111,-0.0084888058514405,-0.0317531992723711,-0.0291651277985476,-0.0253830577987068,-0.0541277357035685,-0.021868029705657,-0.0267221462127764,-0.0370127328319345,-0.0274996497462121,-0.0347754316293738,-0.0338502538112388,-0.0361714288760701,-0.0318334078305611,-0.0214881991159128,,,,,,,,,,
H4K8ac_H2BK5ac,-0.031973941400075,-0.0831086906016889,-0.0683642054879474,-0.2283964296066312,-0.2557293351990104,-0.1478638468408331,-0.2028628150194293,-0.0741808527315424,-0.0173456788187964,-0.1221238292643658,-0.0496600303576482,-0.0470666072648828,-0.0711365965225958,-0.0489644625969791,-0.063356526976424,-0.0198394768657896,-0.0667997072967363,-0.0644238357971538,-0.0567688161372679,-0.0593104973096263,-0.0394881121225854,0.0126826866416713,-0.0051151474050303,-0.0586258646541555,0.0301100978014421,-0.0660208980851351,0.0552769728848847,0.0080029416349027,0.0411356745720965,,,,,,,,,,
H4K8ac_H2BK12ac,-0.0319539239614989,-0.094340267184906,-0.0637556589258689,-0.2251987899100882,-0.2340891410013714,-0.1799009915499336,-0.1878610917820431,-0.0699231942704212,-0.0175658051628699,-0.1070806745055179,-0.043672083046955,-0.0443692689955153,-0.0631997048514581,-0.0460342197627952,-0.0580530277091568,-0.0191029686969104,-0.0623661759624045,-0.0634497305310883,-0.0529677409377207,-0.0422332421085247,-0.0406238921074439,-0.0019438408403367,-0.0549725339705293,-0.051051911461025,-0.0032068888883483,-0.0595816701833786,-0.0231722156598639,0.0111031415808877,0.0270600359691837,,,,,,,,,,
H4K8ac_H2BK20ac,-0.0397101927753862,-0.1231791710329393,-0.1018779595031595,-0.2962915025052286,-0.3039555972516279,-0.2432877390310643,-0.2363091262659633,-0.0879428338105157,-0.0196468517517089,-0.1357471544889161,-0.0560521071035804,-0.0580864417483297,-0.0812116625947059,-0.0648112472830231,-0.0723189662000471,-0.0237037852004657,-0.0776502076824261,-0.0821181441628358,-0.0677240412367261,-0.0815407182271563,-0.0496499425042511,0.0039401011664121,-0.0819665332243619,-0.0662033135749258,0.0031236781828702,-0.0820372075720143,-0.0434953259280117,-0.0055600530699351,0.0167098154428533,,,,,,,,,,
H4K8ac_H2BK120ac,-0.0398846678856905,-0.1034135819375041,-0.0987088185859494,-0.2986607795638445,-0.3146548224388041,-0.2292790167955587,-0.2481056361504876,-0.0900460999713246,-0.0200433891262896,-0.1474887022048339,-0.0585198251788536,-0.0592866081526715,-0.0841041984486921,-0.0601126021524169,-0.0737498515306676,-0.0233812297190247,-0.0784432316499348,-0.0815519221195302,-0.0678939637936881,-0.0788155694534555,-0.0497102551130144,0.0227015190845278,-0.0436589264994129,-0.0683898329144394,0.04631648274216,-0.0808219550005446,0.0042550942081245,0.0267131420405739,0.0542832456831412,,,,,,,,,,
