,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H4K16ac_H3K23ac,-0.15199188590674773,-0.15042049789032141,-0.1496917470317385,-0.048463754601112186,0.0945654060664598,-0.09156144656103926,-0.15102056380986895,-0.23504144884741685,-0.07092470817207186,-0.04805145695340407,-0.0663450302491384,-0.27292735768698506,-0.23404069158019603,-0.19401746439035783,-0.16092801256489686,-0.15678618590925097,-0.24053228884332434,-0.21871644794925515,-0.13995692155246608,-0.1764771056233787,0.0945654060664598,-0.23477259800866257,-0.3125198119941466,-0.3936853561806597,-0.202744621904408,-0.20783534633336664
H4K16ac_H3K14ac,-0.17077574687533037,-0.16390966646362415,-0.17182443478608178,-0.11349591210859877,-0.09156144656103749,0.07132686202079697,-0.15311031026542032,-0.18191401056209067,-0.14500687308072457,-0.11234340125363396,-0.138880326413501,-0.25140812644222166,-0.2802808266911647,-0.2042518066295802,-0.1873357644817908,-0.18329017192353803,-0.30585270365344996,-0.26095590030907445,-0.17719659784326325,-0.23763919970178904,0.07132686202079697,-0.2612361351994714,-0.3368822414068582,-0.4002279679730165,-0.20837580837506486,-0.23647482977933265
H4K16ac_H2AK5ac,-0.12606531656931352,-0.1266090445894985,-0.14237718761180318,-0.16341201237386116,-0.15102056380987072,-0.1531103102654221,0.060996900900049056,-0.17765128101015115,-0.1494372680782572,-0.1410413041981915,-0.15132260768865713,-0.2370780537159778,-0.21735166005256445,-0.15127331096269714,-0.16650202067336117,-0.1573007964847566,-0.18953344605808553,-0.15208620460708033,-0.13835517058608637,-0.16221538543598335,0.06099690090004728,-0.19291824261196133,-0.23402744947162368,-0.31024817595635845,-0.14904479498326673,-0.21747005632722782
H4K16ac_H3K18ac,-0.22367462121351345,-0.21814580567023611,-0.23182562612997692,-0.22568725723298577,-0.23504144884741862,-0.18191401056209244,-0.17765128101015293,0.08237776811289876,-0.1712748033474405,-0.1783093227916357,-0.21744534610003896,-0.2832606948992691,-0.28458382290122586,-0.2477862393313206,-0.23650245794561897,-0.22560232241408684,-0.26337325700638203,-0.2100897471995271,-0.18957135384159152,-0.23647198968051342,0.08237776811289876,-0.27925411504846664,-0.374163605499664,-0.36740978161165394,-0.22502040867025208,-0.2640977367213502
H4K16ac_H3K9ac,-0.16533699507863275,-0.16037078782624192,-0.16562595042521444,-0.049569360362070825,-0.07092470817207186,-0.14500687308072457,-0.14943726807825897,-0.17127480334743872,0.14655515598249025,0.01829267232250764,-0.05041166804513608,-0.25987829748777713,-0.2169022168842467,-0.193865391394759,-0.17163565375616585,-0.16407756712184884,-0.21975623966165792,-0.21881297101711183,-0.12717021186731614,-0.14431775357446242,0.14655515598249025,-0.26390773988234884,-0.30718129868659183,-0.37816405321742685,-0.21007689387245065,-0.20080009592382808
H4K16ac_H3K56ac,-0.14502800478491729,-0.14204882714146017,-0.14637754590778762,-0.017651047849586377,-0.04805145695340407,-0.11234340125363751,-0.14104130419819505,-0.17830932279163925,0.018292672322509418,0.13439781552791707,-0.022398571258582578,-0.2324242720084122,-0.17925070039130198,-0.16918040560639547,-0.14304631114500488,-0.12836039357872053,-0.1795440133341959,-0.16419372665179743,-0.09783278483994629,-0.1164864416683109,0.1343978155279153,-0.22492292226113975,-0.2649738353332314,-0.3648155040947252,-0.18953415424011766,-0.16465260457346176
H4K16ac_H3K27ac,-0.13308956941360606,-0.13637583690117516,-0.13127992421021695,-0.07460864413857315,-0.0663450302491384,-0.138880326413501,-0.15132260768865535,-0.21744534610003896,-0.05041166804513608,-0.022398571258582578,0.16068883602018236,-0.24012810224654224,-0.16085717171322322,-0.16849296671986025,-0.10751411278639011,-0.1073812859305523,-0.15540688537424252,-0.1272681258044006,-0.07693644360633378,-0.09628660884165186,0.16068883602018236,-0.21283221853091483,-0.2576090551276202,-0.2836802186480867,-0.1699961785227746,-0.1759288730625137
H4K16ac_H3K4me3,-0.25777669726922703,-0.24548730335580693,-0.26676155618747366,-0.2887658195132552,-0.27292735768698506,-0.2514081264422199,-0.2370780537159778,-0.2832606948992673,-0.25987829748777713,-0.23242427200841043,-0.2401281022465387,0.056045000588458294,-0.29999654621552274,-0.26678082318267826,-0.24850241992457356,-0.2479338468223009,-0.3172994533089142,-0.23877508262034297,-0.21651325049583647,-0.2809574672561794,0.056045000588458294,-0.30044354373293203,-0.3924165197805145,-0.3253688254354703,-0.22512379869797705,-0.28039417565709
H4K16ac_H3K4me2,-0.20055818004564863,-0.18643800768715302,-0.19406670011689364,-0.2533127485715987,-0.23404069158019425,-0.2802808266911647,-0.21735166005256268,-0.2845838229012223,-0.21690221688424494,-0.17925070039130198,-0.16085717171321967,-0.2999965462155174,0.10975390421610065,-0.2060111967010272,-0.17926364583412457,-0.1664987485248446,-0.1855904813901912,-0.12072397846842797,-0.13976185378270678,-0.12280944115752312,0.1097539042161042,-0.25149471706085436,-0.313717666360926,-0.2981014928523962,-0.19458663973933632,-0.2516178070140249
H4K16ac_Htz1,-0.1588174155327895,-0.15002003980080936,-0.17291200379834137,-0.21104940580324083,-0.19401746439035783,-0.2042518066295802,-0.15127331096269359,-0.24778623933131882,-0.193865391394759,-0.16918040560639191,-0.16849296671986203,-0.26678082318268004,-0.20601119670103252,0.047754457400987604,-0.1660803457258524,-0.15177341109217046,-0.15806892698764763,-0.10431537071119479,-0.1289636317709988,-0.1434720070133615,0.047754457400987604,-0.1749434219696795,-0.18991713061388715,-0.16613281352972997,-0.11179725077674085,-0.22241759523968696
H4K16ac_H3K79me,-0.16401404891539784,-0.152637436616061,-0.15984143961577502,-0.18252897681560576,-0.16092801256489864,-0.18733576448179434,-0.16650202067336295,-0.23650245794561897,-0.1716356537561694,-0.14304631114500488,-0.10751411278638834,-0.24850241992458066,-0.17926364583413346,-0.16608034572585417,0.06561869745461202,-0.13362200593585705,-0.16664060111638257,-0.11112851712570126,-0.08532797105713108,-0.14373989184340275,0.06561869745461024,-0.3808729493403149,-0.3061747255131184,-0.2531098692053515,-0.17074360904277341,-0.19594948925800715
H4K16ac_H3S10ph,-0.1551640527195719,-0.14408267547428366,-0.15662163292222608,-0.18005307833835005,-0.15678618590925097,-0.1832901719235398,-0.1573007964847566,-0.2256023224140815,-0.1640775671218524,-0.12836039357871698,-0.1073812859305523,-0.24793384682229558,-0.16649874852484992,-0.15177341109217224,-0.1336220059358606,0.047409907559543996,-0.14836095417581774,-0.10464791552214159,-0.12622761223597223,-0.1434987911570449,0.04740990755954577,-0.17554399993901626,-0.2227144637849925,-0.1566104499621801,-0.12437192266350294,-0.19436998389670457
H4K16ac_H3K4me,-0.17815071306301888,-0.18092659990406545,-0.2055221669898586,-0.25802901172178494,-0.24053228884332079,-0.30585270365344996,-0.18953344605808553,-0.2633732570063767,-0.21975623966165436,-0.1795440133341959,-0.15540688537424074,-0.3172994533089124,-0.18559048139019474,-0.15806892698764585,-0.16664060111638257,-0.1483609541758124,0.2153651325985635,0.0670458483284957,-0.06656486684061669,-0.04660030993839115,0.21536513259856527,-0.1282107225303406,-0.1898188010737467,-0.07387440170040271,-0.08568758169965918,-0.19189604718847875
H4K16ac_H4K20me,-0.15233755812592875,-0.15328134547035788,-0.1777557412701274,-0.23930534480652987,-0.21871644794925338,-0.2609559003090691,-0.15208620460708033,-0.21008974719952178,-0.21881297101710828,-0.16419372665179033,-0.12726812580439884,-0.23877508262034297,-0.12072397846842975,-0.10431537071119124,-0.11112851712569949,-0.10464791552213981,0.0670458483284957,0.32381410922900855,0.0495395350629142,0.054136672571315714,0.3238141092290103,-0.051143623780223635,-0.1250432100051384,0.04925659427140516,-0.00834980016366238,-0.1372158480699568
H4K16ac_H3K36me,-0.1407175101513385,-0.14082597404958186,-0.14160233542929568,-0.1557415670267961,-0.13995692155246608,-0.17719659784326325,-0.1383551705860846,-0.18957135384158796,-0.12717021186731792,-0.09783278483994629,-0.076936443606332,-0.21651325049583647,-0.13976185378271033,-0.128963631770997,-0.08532797105712753,-0.12622761223597223,-0.06656486684061846,0.04953953506291242,0.23853978865748982,0.05390111000953368,0.23853978865749337,-0.12519117954529868,-0.18392493389625564,-0.12009506144389448,-0.11042356621316962,-0.16096577730913353
H4K16ac_H3K36me2,-0.17009162447830484,-0.1747848464411792,-0.1797776394861561,-0.19598333863008932,-0.17647710562337693,-0.2376391997017855,-0.16221538543597802,-0.2364719896805081,-0.14431775357445886,-0.1164864416683109,-0.09628660884165008,-0.2809574672561759,-0.1228094411575178,-0.14347200701336682,-0.14373989184339742,-0.14349879115703956,-0.04660030993838937,0.05413667257132104,0.053901110009537234,0.28609796048634983,0.2860979604863534,-0.11733116421192413,-0.16545181552446842,-0.15000671427338297,-0.12047222648434897,-0.19881087037366107
H4K16ac_H4K16ac,0.08272102811741888,0.052294924624229466,0.06778204369872398,0.10327436338677387,0.09456540606646158,0.07132686202079697,0.060996900900049056,0.08237776811289699,0.1465551559824867,0.1343978155279153,0.16068883602018236,0.056045000588461846,0.10975390421610243,0.04775445740098583,0.06561869745460847,0.04740990755954577,0.21536513259856527,0.3238141092290121,0.23853978865749248,0.2860979604863516,4.158350895775825,0.16483102949795025,0.11852261389893926,0.24824781347346203,0.14762387047605952,0.08137205812172432
H4K16ac_H3K79me3,-0.1993166413648897,-0.20628649435154855,-0.24839342782693485,-0.29067611543554683,-0.23477259800866612,-0.261236135199475,-0.19291824261196133,-0.2792541150484613,-0.2639077398823453,-0.22492292226113797,-0.21283221853091305,-0.3004435437329267,-0.2514947170608579,-0.17494342196967416,-0.3808729493403149,-0.17554399993901448,-0.12821072253033705,-0.05114362378022186,-0.12519117954530046,-0.11733116421192413,0.16483102949795025,0.16483102949795025,-0.11622373166701117,-0.0847401568312911,-0.07497069520470134,-0.2248834839658933
H4K16ac_H3K36me3,-0.23895464377346798,-0.24147398097411354,-0.2743689574652102,-0.3519698051838276,-0.3125198119941466,-0.33688224140685996,-0.23402744947162013,-0.3741636054996498,-0.30718129868659005,-0.2649738353332207,-0.25760905512761134,-0.39241651978050385,-0.313717666360926,-0.18991713061388182,-0.3061747255131113,-0.22271446378498894,-0.1898188010737467,-0.12504321000513663,-0.18392493389625386,-0.16545181552446486,0.11852261389893926,-0.11622373166701294,0.11852261389894103,-0.2088847720510607,-0.12750446652187897,-0.2814374297481912
H4K16ac_H4R3me2s,-0.30436681384842856,-0.3090779966978765,-0.41531987092959,-0.4821975983680282,-0.39368535618066147,-0.4002279679730165,-0.31024817595636023,-0.36740978161165216,-0.3781640532174233,-0.3648155040947252,-0.2836802186480849,-0.32536882543546675,-0.2981014928523962,-0.16613281352973175,-0.25310986920534795,-0.15661044996217477,-0.07387440170040627,0.04925659427140694,-0.12009506144389448,-0.1500067142733812,0.2482478134734638,-0.08474015683129288,-0.20888477205106426,0.24824781347346025,-0.0057650805000850625,-0.21982543867835247
H4K16ac_H4R3me,-0.1614319618955662,-0.1556899434616401,-0.20551076002314161,-0.2433923381779799,-0.20274462190440623,-0.2083758083750631,-0.14904479498326673,-0.22502040867025386,-0.21007689387244888,-0.1895341542401141,-0.16999617852276927,-0.2251237986979806,-0.1945866397393381,-0.11179725077673908,-0.1707436090427752,-0.12437192266349939,-0.08568758169965562,-0.00834980016366238,-0.11042356621317317,-0.12047222648434897,0.14762387047605863,-0.07497069520469957,-0.1275044665218772,-0.005765080500083286,0.14762387047605685,-0.18189761581382768
H4K16ac_H2AS129ph,-0.21414260606070457,-0.21060375080967297,-0.21971872633465672,-0.22658467207133803,-0.20783534633336842,-0.23647482977933798,-0.21747005632723315,-0.26409773672135195,-0.20080009592382986,-0.16465260457346176,-0.17592887306251903,-0.28039417565709,-0.2516178070140267,-0.22241759523968696,-0.19594948925800892,-0.19436998389670457,-0.19189604718848408,-0.13721584806996212,-0.1609657773091353,-0.19881087037366463,0.08137205812172432,-0.2248834839659004,-0.2814374297481965,-0.21982543867835247,-0.18189761581383124,0.08137205812172432
H3K79me3_H4K5ac,0.2525767926148479,0.06743144072149043,0.08453128948177913,-0.05793121054307093,-0.08006643563778404,-0.09359507224062114,0.011595130174583801,-0.14777239047871227,-0.0881833316236964,-0.04392368369019373,-0.08813553718589162,-0.2724889960284713,-0.22553252254836664,-0.06813485091637439,-0.09930155409673169,-0.1884346446075149,-0.17469184159547346,-0.10470029589277274,-0.14214359014786027,-0.20020130408288317,-0.19931664136488259,0.25257679261485144,0.006350525804588614,0.014281866507094065,0.01973148454681528,-0.2490037777239067
H3K79me3_H4K12ac,0.06743144072149043,0.24144453640747976,0.09693831820728249,-0.04121354695851842,-0.07239446594296162,-0.07399050437774335,0.021870616804328336,-0.13555281253256446,-0.07879182872046542,-0.0353858731495329,-0.08109342800807084,-0.2488485968501557,-0.21123078921327298,-0.0422801784899427,-0.06526258107961169,-0.17357063818216467,-0.16558536146097502,-0.11017106952822608,-0.13686823232965217,-0.1962608379666868,-0.20628649435155566,0.2414445364074762,0.018056173386307606,0.032094022156517354,0.03766717547236098,-0.2308194522312519
H3K79me3_H4K8ac,0.08453128948177735,0.09693831820727894,0.2972825255727667,-0.036459608308355484,-0.08594148673654622,-0.08502516827899242,0.02688630043095941,-0.1451390496210383,-0.08074516507617346,-0.03386400892673613,-0.10017272130299837,-0.2753340486321978,-0.2332657131870004,-0.058020533750385184,-0.0558184418752834,-0.18871729123877934,-0.19663808601284494,-0.13536102265202743,-0.15583328442910727,-0.2250840093887625,-0.24839342782693308,0.2972825255727649,0.043498846952338965,0.04122323647679593,0.04254225991522809,-0.2530476416050682
H3K79me3_H3K4ac,-0.05793121054307271,-0.04121354695851842,-0.03645960830835904,0.2668742411444107,-0.008756818726807225,-0.05454187833247026,0.024531586554351392,-0.009673332538206125,0.06645405287170902,0.0949409847030811,-0.08765511882184995,-0.3098225739068958,-0.28335053246116715,-0.10371577332464454,-0.11763933162826667,-0.23094003005475372,-0.2312990994126647,-0.125132528918952,-0.1649669848588271,-0.24097251221182425,-0.29067611543554506,0.2668742411444107,-0.030068327089502134,-0.017468917662203154,-0.02242002667243881,-0.27753934116873324
H3K79me3_H3K23ac,-0.08006643563778759,-0.07239446594296339,-0.08594148673654978,-0.008756818726807225,0.18931734195989236,-0.022214730083799594,-0.019974233515531736,-0.03502750765804308,0.007339824732666145,0.02632471822518312,-0.07025562041298095,-0.25879697857540584,-0.2401776713558128,-0.11866880312689077,-0.13936656777508105,-0.20909937458510264,-0.2173890663493001,-0.11856987595915847,-0.16488269221442842,-0.22386810564712434,-0.23477259800866435,0.18931734195989236,-0.09669060199007973,-0.06049481252009059,-0.04453561010155482,-0.254363599606231
H3K79me3_H3K14ac,-0.09359507224062469,-0.0739905043777469,-0.08502516827899598,-0.054541878332468485,-0.022214730083799594,0.19548755048933586,-0.02882148274241203,-0.04892447075816264,-0.101999385424973,-0.0516279573955174,-0.11292167683303944,-0.29374103438405363,-0.3366465644984995,-0.1280387032819803,-0.132576674368714,-0.23665779393422248,-0.3127637321385013,-0.1786571480440582,-0.18178774167629896,-0.2873280137074534,-0.2612361351994714,0.19548755048933586,-0.15382264577977622,-0.0893428662327409,-0.05321839696661712,-0.27986715371375404
H3K79me3_H2AK5ac,0.011595130174580248,0.021870616804331888,0.026886300430955856,0.024531586554360274,-0.019974233515531736,-0.028821482742408477,0.24672130010408644,-0.05052066357199436,-0.018496439445291557,0.02504273969198323,-0.06318746047295498,-0.2755138054852537,-0.24666258290122656,-0.049539726535858364,-0.10679495107178205,-0.18888491716811195,-0.1906529805569157,-0.08501920249604922,-0.13745881917041913,-0.2022487237584425,-0.1929182426119631,0.24672130010408466,0.0018517414141321353,0.03670641139803976,0.03553818560059163,-0.25111016314706625
H3K79me3_H3K18ac,-0.1477723904787176,-0.13555281253256446,-0.14513904962104185,-0.009673332538206125,-0.035027507658044854,-0.04892447075816442,-0.050520663571997915,0.23097160616557844,-0.028546315968027258,0.0050316031019495,-0.137253602553967,-0.3861006633109696,-0.3371237237974043,-0.18735122064262555,-0.20802115477978766,-0.27619382118770375,-0.30201728360084346,-0.15308841985166488,-0.2276277066571275,-0.30524130666127824,-0.27925411504845776,0.23097160616557844,-0.17361958359458285,-0.09019840761069631,-0.08110309745877764,-0.3443829734534276
H3K79me3_H3K9ac,-0.08818333162369996,-0.0787918287204672,-0.08074516507617524,0.06645405287170902,0.007339824732666145,-0.10199938542497655,-0.01849643944529511,-0.028546315968023706,0.25019007065329113,0.10365021909137617,-0.06115147084191186,-0.28713967775290605,-0.2563777468499513,-0.12465829268300865,-0.14117006669818366,-0.21164097028181494,-0.18532884565608754,-0.09191025557392685,-0.15452780698745983,-0.18980109921594135,-0.26390773988234884,0.2501900706532876,-0.029977677337528874,-0.03819076371552477,-0.05338422274309984,-0.26120901841279576
H3K79me3_H3K56ac,-0.04392368369019728,-0.035385873149534675,-0.03386400892673613,0.0949409847030811,0.026324718225181343,-0.05162795739551562,0.02504273969198323,0.005031603101947724,0.10365021909137973,0.2574000097878404,-0.01874859299277354,-0.2234828126776005,-0.19178752518871178,-0.06690619825505273,-0.08599117638113718,-0.16899028814708927,-0.15891914254642003,-0.07322671692801386,-0.10882200056266456,-0.1567902364421183,-0.22492292226113797,0.25740000978784217,0.02248882555117504,0.018547960152881515,-0.012689380930325456,-0.21324532821505215
H3K79me3_H3K27ac,-0.08813553718589517,-0.08109342800807262,-0.10017272130299659,-0.08765511882185884,-0.07025562041298272,-0.11292167683304122,-0.06318746047295498,-0.137253602553967,-0.06115147084191541,-0.018748592992775315,0.1540095230030598,-0.23815156808075777,-0.1991726231704103,-0.07672819811526388,-0.09201587628830588,-0.15614058836315436,-0.17913848600323767,-0.11293972029321964,-0.10610111703930691,-0.1727647840415738,-0.21283221853091305,0.15400952300305626,-0.04400596223831599,-0.05084185676780706,-0.06844103327735773,-0.1993126242796457
H3K79me3_H3K4me3,-0.27248899602847665,-0.24884859685015748,-0.2753340486321978,-0.3098225739068923,-0.25879697857540584,-0.29374103438405363,-0.27551380548525906,-0.38610066331097315,-0.28713967775290605,-0.22348281267760228,-0.23815156808075955,0.14883036230940405,-0.275225491141061,-0.2774172525790277,-0.24919267664737,-0.29501157576257064,-0.34069212465790244,-0.26706450461597697,-0.2832241196437604,-0.388704815510982,-0.3004435437329285,0.14883036230940405,-0.33108600823295653,-0.317725367579758,-0.19472901481561955,-0.3203503718178755
H3K79me3_H3K4me2,-0.22553252254837197,-0.2112307892132712,-0.2332657131870004,-0.28335053246116537,-0.24017767135580925,-0.3366465644984995,-0.2466625829012301,-0.33712372379739897,-0.25637774684994774,-0.19178752518871,-0.1991726231704103,-0.27522549114106276,0.08551747878689753,-0.2187077049625863,-0.2264984126066203,-0.2325784210355053,-0.3969513172108563,-0.21346423750572896,-0.20939845509163035,-0.26135478002021273,-0.25149471706085436,0.08551747878689753,-0.2180812412064288,-0.2279135777462198,-0.16109896322858575,-0.2911002591287577
H3K79me3_Htz1,-0.06813485091637084,-0.042280178489944475,-0.058020533750385184,-0.10371577332464099,-0.11866880312689077,-0.12803870328198386,-0.04953972653585659,-0.187351220642622,-0.12465829268300688,-0.06690619825505273,-0.0767281981152621,-0.27741725257902594,-0.21870770496259162,0.27336919761223655,-0.04680596360806888,-0.1663070685877397,-0.15882601999492252,-0.09848216577715796,-0.09218127475641857,-0.12510171810946957,-0.17494342196968482,0.27336919761223655,0.10187387653494184,0.032380582440604044,0.03361461830451695,-0.20840835295936166
H3K79me3_H3K79me,-0.09930155409673702,-0.06526258107961525,-0.055818441875285174,-0.11763933162826312,-0.1393665677750775,-0.13257667436871756,-0.10679495107178205,-0.2080211547797859,-0.1411700666981801,-0.0859911763811354,-0.09201587628830588,-0.24919267664737355,-0.2264984126066274,-0.04680596360806888,0.35686285345911806,-0.16507854187539195,-0.22866878937744772,-0.29960078365181,-0.2034112826525991,-0.3076668758611145,-0.3808729493403149,0.3568628534591163,0.10116320985403249,-0.15472944430084468,-0.11364881107776448,-0.1779720015239512
H3K79me3_H3S10ph,-0.18843464460752024,-0.17357063818217,-0.1887172912387829,-0.23094003005475727,-0.20909937458510264,-0.23665779393422604,-0.18888491716811728,-0.2761938211877055,-0.2116409702818185,-0.16899028814708572,-0.15614058836315792,-0.2950115757625742,-0.23257842103550885,-0.16630706858774325,-0.16507854187540083,0.026589974114434867,-0.20575662948119877,-0.14859311050365598,-0.15998848989585213,-0.1878728459464174,-0.17554399993901448,0.026589974114434867,-0.17784120637531764,-0.15958423179028536,-0.13094568451220923,-0.22304993930750072
H3K79me3_H3K4me,-0.17469184159547702,-0.1655853614609768,-0.1966380860128467,-0.23129909941265758,-0.21738906634930188,-0.3127637321384995,-0.19065298055691393,-0.3020172836008399,-0.18532884565608754,-0.1589191425464218,-0.1791384860032359,-0.3406921246578989,-0.3969513172108581,-0.15882601999492252,-0.22866878937744417,-0.20575662948119522,0.2482700459763798,0.032246936496681755,-0.1589045147369177,-0.20695350702955118,-0.1282107225303335,0.24827004597637448,-0.04162564511154443,-0.052368477571349104,-0.03414339900688823,-0.2167918051375448
H3K79me3_H4K20me,-0.10470029589277274,-0.11017106952822786,-0.13536102265202743,-0.12513252891894844,-0.11856987595916202,-0.17865714804405286,-0.08501920249604744,-0.1530884198516631,-0.09191025557392507,-0.07322671692801208,-0.11293972029322141,-0.26706450461597875,-0.2134642375057325,-0.09848216577716329,-0.29960078365181353,-0.14859311050365775,0.032246936496687084,0.25291947835090234,-0.12238000842909003,-0.13706037234087987,-0.05114362378022186,0.25291947835090056,0.012214369455982421,0.06019671705901253,0.04360070417366124,-0.19487227224214898
H3K79me3_H3K36me,-0.14214359014786204,-0.13686823232965217,-0.15583328442910727,-0.16496698485882355,-0.16488269221442664,-0.1817877416762972,-0.13745881917041913,-0.22762770665712218,-0.1545278069874616,-0.10882200056266278,-0.10610111703930514,-0.2832241196437604,-0.20939845509163213,-0.09218127475641147,-0.2034112826526009,-0.1599884898958468,-0.15890451473692124,-0.12238000842908647,0.1971938362156802,-0.08670141211320725,-0.12519117954530223,0.19719383621568198,-0.051806499428805,-0.08875601430232649,-0.07788596559558592,-0.19620508913606827
H3K79me3_H3K36me2,-0.20020130408287784,-0.1962608379666868,-0.22508400938876072,-0.24097251221182248,-0.22386810564712079,-0.2873280137074552,-0.20224872375843894,-0.3052413066612729,-0.1898010992159378,-0.15679023644211654,-0.17276478404157203,-0.3887048155109767,-0.2613547800202092,-0.12510171810947135,-0.3076668758611092,-0.18787284594641562,-0.20695350702955473,-0.13706037234088164,-0.08670141211320725,0.21883939748242298,-0.11733116421192236,0.21883939748242476,-0.01317601550068126,-0.1289908680689038,-0.08932376605440595,-0.19797611936783355
H3K79me3_H4K16ac,-0.19931664136488614,-0.20628649435155388,-0.24839342782693663,-0.29067611543554506,-0.23477259800866435,-0.2612361351994714,-0.19291824261195778,-0.27925411504845954,-0.26390773988234884,-0.22492292226113797,-0.21283221853091128,-0.30044354373293025,-0.25149471706085436,-0.17494342196968127,-0.38087294934031135,-0.1755439999390127,-0.12821072253033705,-0.05114362378022541,-0.12519117954529868,-0.11733116421192236,0.16483102949795025,0.16483102949795025,-0.11622373166701294,-0.08474015683129288,-0.07497069520469779,-0.22488348396589686
H3K79me3_H3K79me3,0.25257679261484967,0.24144453640747798,0.29728252557276313,0.2668742411444107,0.18931734195989236,0.19548755048933586,0.24672130010408289,0.23097160616557666,0.25019007065328935,0.25740000978784217,0.15400952300305804,0.14883036230940405,0.08551747878689753,0.273369197612233,0.3568628534591145,0.026589974114434867,0.24827004597637448,0.25291947835090056,0.19719383621567843,0.21883939748242298,0.16483102949795025,4.75763129304719,0.9908845863293649,0.6438977076490957,0.4494931304347922,0.14634133208486233
H3K79me3_H3K36me3,0.006350525804588614,0.018056173386307606,0.04349884695233541,-0.030068327089502134,-0.09669060199008683,-0.153822645779778,0.001851741414130359,-0.17361958359458107,-0.02997767733753065,0.022488825551176816,-0.044005962238312435,-0.331086008232953,-0.2180812412064288,0.1018738765349454,0.10116320985403249,-0.17784120637531586,-0.04162564511154976,0.012214369455980645,-0.051806499428806774,-0.013176015500684812,-0.11622373166701294,0.9908845863293649,0.9908845863293649,0.3205888588832657,0.2393100347364694,-0.16378038663189542
H3K79me3_H4R3me2s,0.014281866507092289,0.032094022156517354,0.0412232364767906,-0.01746891766220493,-0.06049481252009414,-0.08934286623274623,0.036706411398043315,-0.09019840761069631,-0.03819076371552299,0.018547960152885068,-0.05084185676780706,-0.31772536757976155,-0.22791357774622334,0.032380582440604044,-0.15472944430084645,-0.15958423179028536,-0.05236847757135088,0.06019671705901608,-0.08875601430232827,-0.1289908680689038,-0.08474015683128933,0.6438977076490957,0.32058885888326394,0.6438977076490957,0.2718024483558583,-0.3020879106821628
H3K79me3_H4R3me,0.01973148454681528,0.03766717547235743,0.04254225991522631,-0.022420026672437032,-0.0445356101015566,-0.05321839696662245,0.035538185600589856,-0.08110309745878119,-0.05338422274309629,-0.012689380930325456,-0.06844103327735596,-0.19472901481561777,-0.16109896322858575,0.0336146183045134,-0.11364881107776448,-0.13094568451220567,-0.03414339900688468,0.04360070417365591,-0.07788596559559302,-0.0893237660544095,-0.07497069520470134,0.4494931304347922,0.23931003473647472,0.271802448355853,0.44949313043479044,-0.21111444715749705
H3K79me3_H2AS129ph,-0.24900377772391025,-0.2308194522312519,-0.25304764160507176,-0.27753934116873324,-0.25436359960623633,-0.27986715371376114,-0.2511101631470716,-0.3443829734534294,-0.26120901841279576,-0.21324532821505215,-0.19931262427964924,-0.3203503718178773,-0.2911002591287666,-0.20840835295936344,-0.17797200152395298,-0.22304993930750072,-0.2167918051375466,-0.19487227224214898,-0.19620508913607537,-0.19797611936784243,-0.22488348396589863,0.14634133208486233,-0.16378038663189542,-0.30208791068216456,-0.21111444715749705,0.14634133208486233
H3K36me3_H4K5ac,0.32693951409308575,0.11089443687411915,0.11550184500370797,-0.0532097875324542,-0.06399874019419727,-0.09078988797342191,0.04927526670024385,-0.18047182470716194,-0.11243895309864982,-0.058009307063755955,-0.09453269476585291,-0.3239834434930948,-0.27766755032172696,-0.03687196856554564,-0.13780840268967687,-0.2285082086020136,-0.21132239980073564,-0.14697256729559882,-0.15381804878764171,-0.2349588090439081,-0.23895464377346798,0.006350525804595719,0.32693951409308397,0.027652241740041106,0.02695248065600353,-0.3075004686645535
H3K36me3_H4K12ac,0.11089443687412448,0.3143061945863419,0.13241915334278076,-0.032575162500751986,-0.04670219319656077,-0.06423098063244659,0.06339588766421933,-0.1639220839812623,-0.09787738540325819,-0.043006486528577526,-0.08181340317212182,-0.2891720233100745,-0.2587303953403044,-0.0042020920186125466,-0.0965384553517552,-0.20384566034272922,-0.19778810794673163,-0.14450853253211982,-0.13940503759478773,-0.2352161429804127,-0.24147398097411177,0.01805617338631116,0.3143061945863437,0.04156176865672023,0.04738366375355696,-0.2809141523223744
H3K36me3_H4K8ac,0.1155018450037062,0.13241915334278076,0.34939649335517053,-0.040344940156577636,-0.07863670764193742,-0.09323013850433526,0.04914760838275534,-0.19199504811974677,-0.11035665867936117,-0.05341750418746827,-0.11132065836137706,-0.3440573966022278,-0.29350421346807387,-0.02880166838614784,-0.09247475585400267,-0.22361645058631652,-0.25795794467576627,-0.1870810553032154,-0.15972275533785663,-0.28111519688206243,-0.2743689574652102,0.04349884695234252,0.34939649335517053,0.0281035477075271,0.039155235005065236,-0.31247700361631914
